trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9315-0417,08:14:00,08:14:00,paris_nord,1,1,0
9315-0417,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0417,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0417,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0417,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0417,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0418,08:14:00,08:14:00,paris_nord,1,1,0
9315-0418,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0418,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0418,11:34:00,11:37:00,rotterdam_centraal,4,0,0
9315-0418,12:03:00,12:06:00,schiphol_airport,5,0,0
9315-0418,12:20:00,12:20:00,amsterdam_centraal,6,0,1
9315-0419,09:53:00,09:53:00,bruxelles_midi,1,1,0
9315-0419,10:27:00,10:30:00,antwerpen_centraal,2,0,0
9315-0419,11:02:00,11:07:00,rotterdam_centraal,3,0,0
9315-0419,11:33:00,11:36:00,schiphol_airport,4,0,0
9315-0419,11:50:00,11:50:00,amsterdam_centraal,5,0,1
9315-0420,08:17:00,08:17:00,paris_nord,1,1,0
9315-0420,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0420,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0420,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0420,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0420,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0421,08:17:00,08:17:00,paris_nord,1,1,0
9315-0421,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0421,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0421,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0421,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0421,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0422,08:17:00,08:17:00,paris_nord,1,1,0
9315-0422,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0422,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0422,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0422,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0422,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0423,08:17:00,08:17:00,paris_nord,1,1,0
9315-0423,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0423,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0423,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0423,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0423,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0424,08:14:00,08:14:00,paris_nord,1,1,0
9315-0424,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0424,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0424,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0424,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0424,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0425,08:14:00,08:14:00,paris_nord,1,1,0
9315-0425,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0425,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0425,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0425,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0425,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0426,08:00:00,08:00:00,paris_nord,1,1,0
9315-0426,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0426,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0426,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0426,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0426,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0427,08:17:00,08:17:00,paris_nord,1,1,0
9315-0427,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0427,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0427,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0427,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0427,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0428,08:17:00,08:17:00,paris_nord,1,1,0
9315-0428,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0428,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0428,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0428,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0428,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0429,08:17:00,08:17:00,paris_nord,1,1,0
9315-0429,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0429,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0429,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0429,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0429,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0430,08:14:00,08:14:00,paris_nord,1,1,0
9315-0430,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0430,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0430,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0430,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0430,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0501,08:00:00,08:00:00,paris_nord,1,1,0
9315-0501,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0501,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0501,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0501,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0501,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0502,08:14:00,08:14:00,paris_nord,1,1,0
9315-0502,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0502,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0502,11:02:00,11:09:00,rotterdam_centraal,4,0,0
9315-0502,12:01:00,12:04:00,schiphol_airport,5,0,0
9315-0502,12:17:00,12:17:00,amsterdam_centraal,6,0,1
9315-0503,08:00:00,08:00:00,paris_nord,1,1,0
9315-0503,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0503,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0503,11:02:00,11:09:00,rotterdam_centraal,4,0,0
9315-0503,12:01:00,12:04:00,schiphol_airport,5,0,0
9315-0503,12:17:00,12:17:00,amsterdam_centraal,6,0,1
9315-0504,08:17:00,08:17:00,paris_nord,1,1,0
9315-0504,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0504,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0504,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0504,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0504,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0505,08:17:00,08:17:00,paris_nord,1,1,0
9315-0505,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0505,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0505,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0505,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0505,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0506,08:17:00,08:17:00,paris_nord,1,1,0
9315-0506,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0506,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0506,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0506,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0506,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0507,08:17:00,08:17:00,paris_nord,1,1,0
9315-0507,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0507,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0507,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0507,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0507,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0508,08:14:00,08:14:00,paris_nord,1,1,0
9315-0508,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0508,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0508,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0508,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0508,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0509,08:14:00,08:14:00,paris_nord,1,1,0
9315-0509,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0509,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0509,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0509,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0509,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0510,08:00:00,08:00:00,paris_nord,1,1,0
9315-0510,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0510,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0510,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0510,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0510,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0511,08:17:00,08:17:00,paris_nord,1,1,0
9315-0511,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0511,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0511,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0511,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0511,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0512,08:17:00,08:17:00,paris_nord,1,1,0
9315-0512,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0512,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0512,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0512,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0512,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0513,08:14:00,08:14:00,paris_nord,1,1,0
9315-0513,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0513,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0513,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0513,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0513,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0514,08:00:00,08:00:00,paris_nord,1,1,0
9315-0514,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0514,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0514,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0514,11:30:00,11:33:00,schiphol_airport,5,0,0
9315-0514,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0515,08:14:00,08:14:00,paris_nord,1,1,0
9315-0515,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0515,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0515,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0515,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0515,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0516,08:14:00,08:14:00,paris_nord,1,1,0
9315-0516,09:47:00,09:53:00,bruxelles_midi,2,0,0
9315-0516,10:35:00,10:38:00,antwerpen_centraal,3,0,0
9315-0516,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0516,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0516,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0517,08:00:00,08:00:00,paris_nord,1,1,0
9315-0517,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0517,10:35:00,10:38:00,antwerpen_centraal,3,0,0
9315-0517,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0517,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0517,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0518,08:07:00,08:07:00,paris_nord,1,1,0
9315-0518,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0518,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0518,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0518,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0518,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0519,08:07:00,08:07:00,paris_nord,1,1,0
9315-0519,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0519,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0519,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0519,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0519,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0520,08:07:00,08:07:00,paris_nord,1,1,0
9315-0520,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0520,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0520,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0520,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0520,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0521,08:07:00,08:07:00,paris_nord,1,1,0
9315-0521,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0521,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0521,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0521,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0521,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0522,08:07:00,08:07:00,paris_nord,1,1,0
9315-0522,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0522,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0522,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0522,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0522,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0523,08:07:00,08:07:00,paris_nord,1,1,0
9315-0523,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0523,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0523,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0523,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0523,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0524,08:07:00,08:07:00,paris_nord,1,1,0
9315-0524,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0524,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0524,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0524,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0524,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0525,08:07:00,08:07:00,paris_nord,1,1,0
9315-0525,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0525,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0525,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0525,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0525,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0526,08:07:00,08:07:00,paris_nord,1,1,0
9315-0526,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0526,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0526,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0526,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0526,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0527,08:07:00,08:07:00,paris_nord,1,1,0
9315-0527,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0527,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0527,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0527,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0527,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0528,08:07:00,08:07:00,paris_nord,1,1,0
9315-0528,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0528,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0528,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0528,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0528,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0529,08:07:00,08:07:00,paris_nord,1,1,0
9315-0529,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0529,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0529,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0529,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0529,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0530,08:07:00,08:07:00,paris_nord,1,1,0
9315-0530,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0530,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0530,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0530,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0530,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0531,08:07:00,08:07:00,paris_nord,1,1,0
9315-0531,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0531,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0531,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0531,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0531,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0601,08:07:00,08:07:00,paris_nord,1,1,0
9315-0601,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0601,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0601,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0601,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0601,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0602,08:07:00,08:07:00,paris_nord,1,1,0
9315-0602,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0602,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0602,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0602,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0602,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0603,08:07:00,08:07:00,paris_nord,1,1,0
9315-0603,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0603,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0603,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0603,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0603,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0604,08:07:00,08:07:00,paris_nord,1,1,0
9315-0604,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0604,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0604,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0604,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0604,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0605,08:07:00,08:07:00,paris_nord,1,1,0
9315-0605,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0605,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0605,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0605,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0605,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9315-0606,08:07:00,08:07:00,paris_nord,1,1,0
9315-0606,09:39:00,09:53:00,bruxelles_midi,2,0,0
9315-0606,10:27:00,10:30:00,antwerpen_centraal,3,0,0
9315-0606,11:02:00,11:07:00,rotterdam_centraal,4,0,0
9315-0606,11:33:00,11:36:00,schiphol_airport,5,0,0
9315-0606,11:50:00,11:50:00,amsterdam_centraal,6,0,1
9316-0309,07:10:00,07:10:00,amsterdam_centraal_15a,1,1,0
9316-0309,07:24:00,07:27:00,schiphol_airport_5,2,0,0
9316-0309,07:53:00,07:58:00,rotterdam_centraal_2,3,0,0
9316-0309,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0309,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0309,10:38:00,10:38:00,paris_nord,6,0,1
9316-0310,07:10:00,07:10:00,amsterdam_centraal_15a,1,1,0
9316-0310,07:24:00,07:27:00,schiphol_airport_5,2,0,0
9316-0310,07:53:00,07:58:00,rotterdam_centraal_2,3,0,0
9316-0310,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0310,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0310,10:38:00,10:38:00,paris_nord,6,0,1
9316-0311,07:10:00,07:10:00,amsterdam_centraal_15a,1,1,0
9316-0311,07:24:00,07:27:00,schiphol_airport_5,2,0,0
9316-0311,07:53:00,07:58:00,rotterdam_centraal_2,3,0,0
9316-0311,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0311,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0311,10:38:00,10:38:00,paris_nord,6,0,1
9316-0312,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0312,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0312,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0312,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0312,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0312,10:38:00,10:38:00,paris_nord,6,0,1
9316-0314,09:11:00,09:11:00,bruxelles_midi,1,1,0
9316-0314,10:38:00,10:38:00,paris_nord,2,0,1
9316-0315,09:11:00,09:11:00,bruxelles_midi_6,1,1,0
9316-0315,10:38:00,10:38:00,paris_nord,2,0,1
9316-0316,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0316,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0316,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0316,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0316,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0316,10:38:00,10:38:00,paris_nord,6,0,1
9316-0317,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0317,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0317,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0317,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0317,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0317,10:38:00,10:38:00,paris_nord,6,0,1
9316-0318,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0318,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0318,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0318,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0318,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0318,10:38:00,10:38:00,paris_nord,6,0,1
9316-0319,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0319,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0319,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0319,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0319,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0319,10:38:00,10:38:00,paris_nord,6,0,1
9316-0321,09:11:00,09:11:00,bruxelles_midi,1,1,0
9316-0321,10:38:00,10:38:00,paris_nord,2,0,1
9316-0322,09:11:00,09:11:00,bruxelles_midi_6,1,1,0
9316-0322,10:38:00,10:38:00,paris_nord,2,0,1
9316-0323,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0323,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0323,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0323,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0323,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0323,10:38:00,10:38:00,paris_nord,6,0,1
9316-0324,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0324,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0324,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0324,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0324,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0324,10:38:00,10:38:00,paris_nord,6,0,1
9316-0325,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0325,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0325,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0325,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0325,09:06:00,09:11:00,bruxelles_midi_5,5,0,0
9316-0325,10:38:00,10:38:00,paris_nord,6,0,1
9316-0326,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0326,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0326,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0326,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0326,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0326,10:38:00,10:38:00,paris_nord,6,0,1
9316-0328,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0328,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0328,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0328,08:30:00,08:33:00,antwerpen_centraal,4,0,0
9316-0328,09:06:00,09:11:00,bruxelles_midi_5,5,0,0
9316-0328,10:38:00,10:38:00,paris_nord,6,0,1
9316-0329,09:11:00,09:11:00,bruxelles_midi_6,1,1,0
9316-0329,10:38:00,10:38:00,paris_nord,2,0,1
9316-0330,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0330,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0330,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0330,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0330,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0330,10:38:00,10:38:00,paris_nord,6,0,1
9316-0331,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0331,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0331,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0331,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0331,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0331,10:38:00,10:38:00,paris_nord,6,0,1
9316-0401,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0401,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0401,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0401,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0401,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0401,10:38:00,10:38:00,paris_nord,6,0,1
9316-0402,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0402,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0402,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0402,08:30:00,08:33:00,antwerpen_centraal_23,4,0,0
9316-0402,09:06:00,09:11:00,bruxelles_midi_6,5,0,0
9316-0402,10:38:00,10:38:00,paris_nord,6,0,1
9316-0404,07:10:00,07:10:00,amsterdam_centraal,1,1,0
9316-0404,07:24:00,07:27:00,schiphol_airport,2,0,0
9316-0404,07:53:00,07:58:00,rotterdam_centraal,3,0,0
9316-0404,08:30:00,08:33:00,antwerpen_centraal,4,0,0
9316-0404,09:06:00,09:11:00,bruxelles_midi,5,0,0
